id,source,target,weight
0,608,621,2
1,608,607,18
2,609,607,4
3,611,621,1
4,612,618,2
5,612,636,3
6,612,607,3
7,613,615,2
8,614,615,1
9,615,619,3
10,615,620,1
11,615,626,1
12,615,607,1
13,618,621,1
14,618,607,7
15,620,631,1
16,620,607,2
17,621,607,3
18,622,607,1
