id,source,target,weight
0,512,513,3
1,512,517,1
2,513,515,2
3,513,517,3
4,513,521,1
5,513,524,2
6,513,507,2
7,513,510,1
8,515,507,1
9,515,508,1
10,515,521,1
11,516,520,1
12,516,530,1
13,517,524,2
14,519,507,1
15,519,508,3
16,520,532,1
17,520,530,2
18,520,507,1
19,521,532,1
20,524,510,1
21,527,507,12
22,527,511,2
23,532,507,1
24,507,508,11
25,507,511,3
